Age,Attrition,AttritionRaw,BusinessTravel,DailyRate,Department,DeptCode,DistanceFromHome,Education,EducationField,EducFieldCode,EnvironmentSatisfaction,Gender,GenderCode,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OvertimeDone,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,0,No,Travel_Rarely,810,Sales,Sales,8,3,Life Sciences,LS,4,Male,0,57,4,2,Sales Executive,2,Married,4851,0,Y,No,22,4,3,1,4,4,3,3,2,1,2
38,0,No,Travel_Rarely,243,Sales,Sales,7,4,Marketing,O,4,Female,1,46,2,2,Sales Executive,4,Single,4028,0,Y,No,20,4,1,0,8,2,3,7,7,0,5
29,0,No,Travel_Frequently,806,Research & Development,R&D,1,4,Life Sciences,LS,2,Male,0,76,1,1,Research Scientist,4,Divorced,2720,1,Y,No,18,3,4,1,10,5,3,10,7,2,8
48,0,No,Travel_Rarely,817,Sales,Sales,2,1,Marketing,O,2,Male,0,56,4,2,Sales Executive,2,Married,8120,3,Y,No,12,3,4,0,12,3,3,2,2,2,2
27,0,No,Travel_Frequently,1410,Sales,Sales,3,1,Medical,MED,4,Female,1,71,4,2,Sales Executive,4,Divorced,4647,1,Y,Yes,20,4,2,2,6,3,3,6,5,0,4
37,0,No,Travel_Rarely,1225,Research & Development,R&D,10,2,Life Sciences,LS,4,Male,0,80,4,1,Research Scientist,4,Single,4680,3,Y,No,17,3,1,0,4,2,3,1,0,0,0
50,0,No,Travel_Rarely,1207,Research & Development,R&D,28,1,Medical,MED,4,Male,0,74,4,1,Laboratory Technician,3,Married,3221,1,Y,Yes,11,3,3,3,20,3,3,20,8,3,8
34,0,No,Travel_Rarely,1442,Research & Development,R&D,9,3,Medical,MED,4,Female,1,46,2,3,Healthcare Representative,2,Single,8621,1,Y,No,14,3,2,0,9,3,4,8,7,7,7
24,1,Yes,Travel_Rarely,693,Sales,Sales,3,2,Life Sciences,LS,1,Female,1,65,3,2,Sales Executive,3,Single,4577,9,Y,No,14,3,1,0,4,3,3,2,2,2,0
39,0,No,Travel_Rarely,408,Research & Development,R&D,2,4,Technical Degree,O,4,Female,1,80,2,2,Healthcare Representative,3,Single,4553,1,Y,No,11,3,1,0,20,4,3,20,7,11,10
32,0,No,Travel_Rarely,929,Sales,Sales,10,3,Marketing,O,4,Male,0,55,3,2,Sales Executive,4,Single,5396,1,Y,No,12,3,4,0,10,2,2,10,7,0,8
50,1,Yes,Travel_Frequently,562,Sales,Sales,8,2,Technical Degree,O,2,Male,0,50,3,2,Sales Executive,3,Married,6796,3,Y,Yes,14,3,1,1,18,4,3,4,3,1,3
38,0,No,Travel_Rarely,827,Research & Development,R&D,1,4,Life Sciences,LS,2,Female,1,33,4,2,Healthcare Representative,4,Single,7625,0,Y,No,13,3,3,0,10,4,2,9,7,1,8
27,0,No,Travel_Rarely,608,Research & Development,R&D,1,2,Life Sciences,LS,3,Female,1,68,3,3,Manufacturing Director,1,Married,7412,1,Y,No,11,3,4,0,9,3,3,9,7,0,7
32,0,No,Travel_Rarely,1018,Research & Development,R&D,3,2,Life Sciences,LS,3,Female,1,39,3,3,Research Director,4,Single,11159,3,Y,No,15,3,4,0,10,6,3,7,7,7,7
47,0,No,Travel_Rarely,703,Sales,Sales,14,4,Marketing,O,4,Male,0,42,3,2,Sales Executive,1,Single,4960,2,Y,No,12,3,4,0,20,2,3,7,7,1,7
40,0,No,Travel_Frequently,580,Sales,Sales,5,4,Life Sciences,LS,4,Male,0,48,2,3,Sales Executive,1,Married,10475,5,Y,Yes,21,4,3,1,20,2,3,18,13,1,12
53,0,No,Travel_Rarely,970,Research & Development,R&D,7,3,Life Sciences,LS,3,Male,0,59,4,4,Research Director,3,Married,14814,3,Y,No,19,3,3,0,32,3,3,5,1,1,3
41,0,No,Travel_Rarely,427,Human Resources,HR,10,4,Human Resources,O,2,Male,0,73,2,5,Manager,4,Divorced,19141,3,Y,No,15,3,2,3,23,2,2,21,6,12,6
60,0,No,Travel_Rarely,1179,Sales,Sales,16,4,Marketing,O,1,Male,0,84,3,2,Sales Executive,1,Single,5405,8,Y,No,14,3,4,0,10,1,3,2,2,2,2
27,0,No,Travel_Frequently,294,Research & Development,R&D,10,2,Life Sciences,LS,4,Male,0,32,3,3,Manufacturing Director,1,Divorced,8793,1,Y,No,21,4,3,2,9,4,2,9,7,1,7
41,0,No,Travel_Rarely,314,Human Resources,HR,1,3,Human Resources,O,4,Male,0,59,2,5,Manager,3,Married,19189,1,Y,No,12,3,2,1,22,3,3,22,7,2,10
50,0,No,Travel_Rarely,316,Sales,Sales,8,4,Marketing,O,4,Male,0,54,3,1,Sales Representative,2,Married,3875,7,Y,No,15,3,4,1,4,2,3,2,2,2,2
28,1,Yes,Travel_Rarely,654,Research & Development,R&D,1,2,Life Sciences,LS,1,Female,1,67,1,1,Research Scientist,2,Single,2216,7,Y,Yes,13,3,4,0,10,4,3,7,7,3,7
36,0,No,Non-Travel,427,Research & Development,R&D,8,3,Life Sciences,LS,1,Female,1,63,4,3,Research Director,1,Married,11713,9,Y,No,14,3,1,1,10,2,3,8,7,0,5
38,0,No,Travel_Rarely,168,Research & Development,R&D,1,3,Life Sciences,LS,3,Female,1,81,3,3,Manufacturing Director,3,Single,7861,4,Y,Yes,14,3,4,0,10,4,4,1,0,0,0
44,0,No,Non-Travel,381,Research & Development,R&D,24,3,Medical,MED,1,Male,0,49,1,1,Laboratory Technician,3,Single,3708,2,Y,No,14,3,3,0,9,5,3,5,2,1,4
47,0,No,Travel_Frequently,217,Sales,Sales,3,3,Medical,MED,4,Female,1,49,3,4,Sales Executive,3,Divorced,13770,9,Y,Yes,12,3,4,2,28,2,2,22,2,11,13
30,0,No,Travel_Rarely,501,Sales,Sales,27,5,Marketing,O,3,Male,0,99,3,2,Sales Executive,4,Divorced,5304,7,Y,No,23,4,4,1,10,2,2,8,7,7,7
29,0,No,Travel_Rarely,1396,Sales,Sales,10,3,Life Sciences,LS,3,Male,0,99,3,1,Sales Representative,3,Single,2642,1,Y,No,11,3,3,0,1,6,3,1,0,0,0
42,1,Yes,Travel_Frequently,933,Research & Development,R&D,19,3,Medical,MED,3,Male,0,57,4,1,Research Scientist,3,Divorced,2759,6,Y,Yes,12,3,4,0,7,2,3,2,2,2,2
43,0,No,Travel_Frequently,775,Sales,Sales,15,3,Life Sciences,LS,4,Male,0,47,2,2,Sales Executive,4,Married,6804,3,Y,No,18,3,3,1,7,5,3,2,2,2,2
34,0,No,Travel_Rarely,970,Research & Development,R&D,8,2,Medical,MED,2,Female,1,96,3,2,Healthcare Representative,3,Single,6142,3,Y,No,11,3,4,0,10,2,3,5,1,4,3
23,0,No,Travel_Rarely,650,Research & Development,R&D,9,1,Medical,MED,2,Male,0,37,3,1,Laboratory Technician,1,Married,2500,1,Y,No,14,3,4,1,5,2,4,4,3,0,2
39,0,No,Travel_Rarely,141,Human Resources,HR,3,3,Human Resources,O,3,Female,1,44,4,2,Human Resources,2,Married,6389,9,Y,No,15,3,3,1,12,3,1,8,3,3,6
56,0,No,Travel_Rarely,832,Research & Development,R&D,9,3,Medical,MED,3,Male,0,81,3,4,Healthcare Representative,4,Married,11103,7,Y,No,11,3,3,0,30,1,2,10,7,1,1
40,0,No,Travel_Rarely,804,Research & Development,R&D,2,1,Medical,MED,4,Female,1,86,2,1,Research Scientist,4,Single,2342,0,Y,Yes,20,4,4,0,5,2,2,4,2,2,3
27,0,No,Travel_Rarely,975,Research & Development,R&D,7,3,Medical,MED,4,Female,1,55,2,2,Healthcare Representative,1,Single,6811,8,Y,No,19,3,1,0,9,2,1,7,6,0,7
29,0,No,Travel_Rarely,1090,Sales,Sales,10,3,Marketing,O,4,Male,0,83,3,1,Sales Representative,2,Divorced,2297,1,Y,No,14,3,4,2,2,2,3,2,2,2,2
53,0,No,Travel_Rarely,346,Research & Development,R&D,6,3,Life Sciences,LS,4,Male,0,86,3,2,Laboratory Technician,4,Single,2450,2,Y,No,17,3,4,0,19,4,3,2,2,2,2
35,0,No,Non-Travel,1225,Research & Development,R&D,2,4,Life Sciences,LS,4,Female,1,61,3,2,Healthcare Representative,1,Divorced,5093,2,Y,No,11,3,1,1,16,2,4,1,0,0,0
32,0,No,Travel_Frequently,430,Research & Development,R&D,24,4,Life Sciences,LS,1,Male,0,80,3,2,Laboratory Technician,4,Married,5309,1,Y,No,15,3,4,2,10,2,3,10,8,4,7
38,0,No,Travel_Rarely,268,Research & Development,R&D,2,5,Medical,MED,4,Male,0,92,3,1,Research Scientist,3,Married,3057,6,Y,Yes,13,3,2,1,6,0,1,1,0,0,1
34,0,No,Travel_Rarely,167,Research & Development,R&D,8,5,Life Sciences,LS,2,Female,1,32,3,2,Manufacturing Director,1,Divorced,5121,3,Y,No,14,3,3,1,7,3,3,0,0,0,0
52,0,No,Travel_Rarely,621,Sales,Sales,3,4,Marketing,O,3,Male,0,31,2,4,Manager,1,Married,16856,1,Y,No,11,3,1,0,34,3,4,34,6,1,16
33,1,Yes,Travel_Rarely,527,Research & Development,R&D,1,4,Other,O,4,Male,0,63,3,1,Research Scientist,4,Single,2686,1,Y,Yes,13,3,3,0,10,2,2,10,9,7,8
25,0,No,Travel_Rarely,883,Sales,Sales,26,1,Medical,MED,3,Female,1,32,3,2,Sales Executive,4,Single,6180,1,Y,No,23,4,2,0,6,5,2,6,5,1,4
45,0,No,Travel_Rarely,954,Sales,Sales,2,2,Technical Degree,O,2,Male,0,46,1,2,Sales Representative,3,Single,6632,0,Y,No,13,3,1,0,9,3,3,8,7,3,1
23,0,No,Travel_Rarely,310,Research & Development,R&D,10,1,Medical,MED,1,Male,0,79,4,1,Research Scientist,3,Single,3505,1,Y,No,18,3,4,0,2,3,3,2,2,0,2
47,1,Yes,Travel_Frequently,719,Sales,Sales,27,2,Life Sciences,LS,2,Female,1,77,4,2,Sales Executive,3,Single,6397,4,Y,Yes,12,3,4,0,8,2,3,5,4,1,3
34,0,No,Travel_Rarely,304,Sales,Sales,2,3,Other,O,4,Male,0,60,3,2,Sales Executive,4,Single,6274,1,Y,No,22,4,3,0,6,5,3,6,5,1,4
55,1,Yes,Travel_Rarely,725,Research & Development,R&D,2,3,Medical,MED,4,Male,0,78,3,5,Manager,1,Married,19859,5,Y,Yes,13,3,4,1,24,2,3,5,2,1,4
36,0,No,Non-Travel,1434,Sales,Sales,8,4,Life Sciences,LS,1,Male,0,76,2,3,Sales Executive,1,Single,7587,1,Y,No,15,3,2,0,10,1,3,10,7,0,9
52,0,No,Non-Travel,715,Research & Development,R&D,19,4,Medical,MED,4,Male,0,41,3,1,Research Scientist,4,Married,4258,0,Y,No,18,3,1,1,5,3,3,4,3,1,2
26,0,No,Travel_Frequently,575,Research & Development,R&D,1,2,Life Sciences,LS,1,Female,1,71,1,1,Laboratory Technician,4,Divorced,4364,3,Y,No,14,3,1,1,5,2,3,2,2,2,0
29,0,No,Travel_Rarely,657,Research & Development,R&D,27,3,Medical,MED,2,Female,1,66,3,2,Healthcare Representative,3,Married,4335,4,Y,No,12,3,1,1,11,3,2,8,7,1,1
26,1,Yes,Travel_Rarely,1146,Sales,Sales,8,3,Technical Degree,O,4,Male,0,38,2,2,Sales Executive,1,Single,5326,6,Y,No,17,3,3,0,6,2,2,4,3,1,2
34,0,No,Travel_Rarely,182,Research & Development,R&D,1,4,Life Sciences,LS,2,Female,1,72,4,1,Research Scientist,4,Single,3280,2,Y,No,16,3,3,0,10,2,3,4,2,1,3
54,0,No,Travel_Rarely,376,Research & Development,R&D,19,4,Medical,MED,4,Female,1,95,3,2,Manufacturing Director,1,Divorced,5485,9,Y,Yes,11,3,2,2,9,4,3,5,3,1,4
27,0,No,Travel_Frequently,829,Sales,Sales,8,1,Marketing,O,3,Male,0,84,3,2,Sales Executive,4,Married,4342,0,Y,No,19,3,2,1,5,3,3,4,2,1,1
37,0,No,Travel_Rarely,571,Research & Development,R&D,10,1,Life Sciences,LS,4,Female,1,82,3,1,Research Scientist,1,Divorced,2782,0,Y,Yes,13,3,2,2,6,3,2,5,3,4,3
38,0,No,Travel_Frequently,240,Research & Development,R&D,2,4,Life Sciences,LS,1,Female,1,75,4,2,Manufacturing Director,1,Single,5980,6,Y,Yes,12,3,4,0,17,2,3,15,7,4,12
34,0,No,Travel_Rarely,121,Research & Development,R&D,2,4,Medical,MED,3,Female,1,86,2,1,Research Scientist,1,Single,4381,1,Y,No,11,3,3,0,6,3,3,6,5,1,3
35,0,No,Travel_Rarely,384,Sales,Sales,8,4,Life Sciences,LS,1,Female,1,72,3,1,Sales Representative,4,Married,2572,1,Y,No,16,3,2,1,3,1,2,3,2,0,2
30,0,No,Travel_Rarely,921,Research & Development,R&D,1,3,Life Sciences,LS,4,Male,0,38,1,1,Laboratory Technician,3,Married,3833,3,Y,No,21,4,3,2,7,2,3,2,2,0,2
40,0,No,Travel_Frequently,791,Research & Development,R&D,2,2,Medical,MED,3,Female,1,38,4,2,Healthcare Representative,2,Married,4244,1,Y,No,24,4,4,1,8,2,3,8,7,3,7
34,0,No,Travel_Rarely,1111,Sales,Sales,8,2,Life Sciences,LS,3,Female,1,93,3,2,Sales Executive,1,Married,6500,5,Y,No,17,3,2,1,6,1,3,3,2,1,2
42,0,No,Travel_Frequently,570,Research & Development,R&D,8,3,Life Sciences,LS,2,Male,0,66,3,5,Manager,4,Divorced,18430,1,Y,No,13,3,2,1,24,4,2,24,7,14,9
23,1,Yes,Travel_Rarely,1243,Research & Development,R&D,6,3,Life Sciences,LS,3,Male,0,63,4,1,Laboratory Technician,1,Married,1601,1,Y,Yes,21,4,3,2,1,2,3,0,0,0,0
24,0,No,Non-Travel,1092,Research & Development,R&D,9,3,Life Sciences,LS,3,Male,0,60,2,1,Laboratory Technician,2,Divorced,2694,1,Y,No,11,3,3,3,1,4,3,1,0,0,0
52,0,No,Travel_Rarely,1325,Research & Development,R&D,11,4,Life Sciences,LS,4,Female,1,82,3,2,Laboratory Technician,3,Married,3149,8,Y,No,20,4,2,1,9,3,3,5,2,1,4
50,0,No,Travel_Rarely,691,Research & Development,R&D,2,3,Medical,MED,3,Male,0,64,3,4,Research Director,3,Married,17639,5,Y,No,16,3,4,0,30,3,3,4,3,0,3
29,1,Yes,Travel_Rarely,805,Research & Development,R&D,1,2,Life Sciences,LS,2,Female,1,36,2,1,Laboratory Technician,1,Married,2319,1,Y,Yes,11,3,4,1,1,1,3,1,0,0,0
33,0,No,Travel_Rarely,213,Research & Development,R&D,7,3,Medical,MED,3,Male,0,49,3,3,Research Director,3,Married,11691,0,Y,No,11,3,4,0,14,3,4,13,9,3,7
33,1,Yes,Travel_Rarely,118,Sales,Sales,16,3,Marketing,O,1,Female,1,69,3,2,Sales Executive,1,Single,5324,5,Y,No,15,3,3,0,6,3,3,3,2,0,2
47,0,No,Travel_Rarely,202,Research & Development,R&D,2,2,Other,O,3,Female,1,33,3,4,Manager,4,Married,16752,1,Y,Yes,11,3,3,1,26,3,2,26,14,3,0
36,0,No,Travel_Rarely,676,Research & Development,R&D,1,3,Other,O,3,Female,1,35,3,2,Manufacturing Director,2,Married,5228,0,Y,No,15,3,1,1,10,2,3,9,7,0,5
29,0,No,Travel_Rarely,1252,Research & Development,R&D,23,2,Life Sciences,LS,3,Male,0,81,4,1,Research Scientist,3,Married,2700,1,Y,No,24,4,3,1,10,3,3,10,7,0,7
58,1,Yes,Travel_Rarely,286,Research & Development,R&D,2,4,Life Sciences,LS,4,Male,0,31,3,5,Research Director,2,Single,19246,7,Y,Yes,12,3,4,0,40,2,3,31,15,13,8
35,0,No,Travel_Rarely,1258,Research & Development,R&D,1,4,Life Sciences,LS,4,Female,1,40,4,1,Research Scientist,3,Single,2506,3,Y,No,13,3,3,0,7,0,3,2,2,2,2
42,0,No,Travel_Rarely,932,Research & Development,R&D,1,2,Life Sciences,LS,4,Female,1,43,2,2,Manufacturing Director,4,Married,6062,9,Y,Yes,13,3,4,1,8,4,3,4,3,0,2
28,1,Yes,Travel_Rarely,890,Research & Development,R&D,2,4,Medical,MED,3,Male,0,46,3,1,Research Scientist,3,Single,4382,6,Y,No,17,3,4,0,5,3,2,2,2,2,1
36,0,No,Travel_Rarely,1041,Human Resources,HR,13,3,Human Resources,O,3,Male,0,36,3,1,Human Resources,2,Married,2143,4,Y,No,13,3,2,1,8,2,3,5,2,0,4
32,0,No,Travel_Rarely,859,Research & Development,R&D,4,3,Life Sciences,LS,3,Female,1,98,2,2,Manufacturing Director,3,Married,6162,1,Y,No,12,3,3,1,14,3,3,14,13,6,8
40,0,No,Travel_Frequently,720,Research & Development,R&D,16,4,Medical,MED,1,Male,0,51,2,2,Laboratory Technician,3,Single,5094,6,Y,No,14,3,4,0,10,6,3,1,0,0,0
30,0,No,Travel_Rarely,946,Research & Development,R&D,2,3,Medical,MED,3,Female,1,52,2,2,Manufacturing Director,4,Single,6877,5,Y,Yes,24,4,2,0,12,4,2,0,0,0,0
45,0,No,Travel_Rarely,252,Research & Development,R&D,2,3,Life Sciences,LS,2,Female,1,95,2,1,Research Scientist,3,Single,2274,1,Y,No,14,3,4,0,1,3,3,1,0,0,0
42,0,No,Travel_Rarely,933,Research & Development,R&D,29,3,Life Sciences,LS,2,Male,0,98,3,2,Manufacturing Director,2,Married,4434,1,Y,No,13,3,4,1,10,3,2,9,8,7,8
38,0,No,Travel_Frequently,471,Research & Development,R&D,12,3,Life Sciences,LS,1,Male,0,45,2,2,Healthcare Representative,1,Divorced,6288,2,Y,No,15,3,3,1,13,3,2,4,3,1,2
34,0,No,Travel_Frequently,702,Research & Development,R&D,16,4,Life Sciences,LS,3,Female,1,100,2,1,Research Scientist,4,Single,2553,1,Y,No,16,3,3,0,6,3,3,5,2,1,3
49,1,Yes,Travel_Rarely,1184,Sales,Sales,11,3,Marketing,O,3,Female,1,43,3,3,Sales Executive,4,Married,7654,1,Y,No,18,3,1,2,9,3,4,9,8,7,7
55,1,Yes,Travel_Rarely,436,Sales,Sales,2,1,Medical,MED,3,Male,0,37,3,2,Sales Executive,4,Single,5160,4,Y,No,16,3,3,0,12,3,2,9,7,7,3
43,0,No,Travel_Rarely,589,Research & Development,R&D,14,2,Life Sciences,LS,2,Male,0,94,3,4,Research Director,1,Married,17159,6,Y,No,24,4,3,1,22,3,3,4,1,1,0
27,0,No,Travel_Rarely,269,Research & Development,R&D,5,1,Technical Degree,O,3,Male,0,42,2,3,Research Director,4,Divorced,12808,1,Y,Yes,16,3,2,1,9,3,3,9,8,0,8
35,0,No,Travel_Rarely,950,Research & Development,R&D,7,3,Other,O,3,Male,0,59,3,3,Manufacturing Director,3,Single,10221,3,Y,No,21,4,2,0,17,3,4,8,5,1,6
28,0,No,Travel_Rarely,760,Sales,Sales,2,4,Marketing,O,2,Female,1,81,3,2,Sales Executive,2,Married,4779,1,Y,Yes,20,4,1,0,8,2,3,8,7,7,5
34,0,No,Travel_Rarely,829,Human Resources,HR,3,2,Human Resources,O,3,Male,0,88,3,1,Human Resources,4,Married,3737,0,Y,No,19,3,3,1,4,1,1,3,2,0,2
26,1,Yes,Travel_Frequently,887,Research & Development,R&D,5,2,Medical,MED,3,Female,1,88,2,1,Research Scientist,3,Married,2366,1,Y,Yes,14,3,1,1,8,2,3,8,7,1,7
27,0,No,Non-Travel,443,Research & Development,R&D,3,3,Medical,MED,4,Male,0,50,3,1,Research Scientist,4,Married,1706,1,Y,No,11,3,3,3,0,6,2,0,0,0,0
51,0,No,Travel_Rarely,1318,Sales,Sales,26,4,Marketing,O,1,Female,1,66,3,4,Manager,3,Married,16307,2,Y,No,14,3,3,1,29,2,2,20,6,4,17
44,0,No,Travel_Rarely,625,Research & Development,R&D,4,3,Medical,MED,4,Male,0,50,3,2,Healthcare Representative,2,Single,5933,9,Y,No,12,3,4,0,10,2,2,5,2,2,3
25,0,No,Travel_Rarely,180,Research & Development,R&D,2,1,Medical,MED,1,Male,0,65,4,1,Research Scientist,1,Single,3424,7,Y,No,13,3,3,0,6,3,2,4,3,0,1
33,0,No,Travel_Rarely,586,Sales,Sales,1,3,Medical,MED,1,Male,0,48,4,2,Sales Executive,1,Divorced,4037,1,Y,No,22,4,1,1,9,5,3,9,8,0,8
35,0,No,Travel_Rarely,1343,Research & Development,R&D,27,1,Medical,MED,3,Female,1,53,2,1,Research Scientist,1,Single,2559,1,Y,No,11,3,4,0,6,3,2,6,5,1,1
36,0,No,Travel_Rarely,928,Sales,Sales,1,2,Life Sciences,LS,2,Male,0,56,3,2,Sales Executive,4,Married,6201,1,Y,Yes,14,3,4,1,18,1,2,18,14,4,11
32,0,No,Travel_Rarely,117,Sales,Sales,13,4,Life Sciences,LS,2,Male,0,73,3,2,Sales Executive,4,Divorced,4403,2,Y,No,11,3,3,1,8,3,2,5,2,0,3
30,0,No,Travel_Frequently,1012,Research & Development,R&D,5,4,Life Sciences,LS,2,Male,0,75,2,1,Research Scientist,4,Divorced,3761,9,Y,No,12,3,2,1,10,3,2,5,4,0,3
53,0,No,Travel_Rarely,661,Sales,Sales,7,2,Marketing,O,1,Female,1,78,2,3,Sales Executive,4,Married,10934,7,Y,Yes,18,3,4,1,35,3,3,5,2,0,4
45,0,No,Travel_Rarely,930,Sales,Sales,9,3,Marketing,O,4,Male,0,74,3,3,Sales Executive,1,Divorced,10761,4,Y,Yes,12,3,3,1,18,2,3,5,4,0,2
32,0,No,Travel_Rarely,638,Research & Development,R&D,8,2,Medical,MED,3,Female,1,91,4,2,Research Scientist,3,Married,5175,5,Y,No,12,3,3,1,9,3,2,5,3,1,3
52,0,No,Travel_Frequently,890,Research & Development,R&D,25,4,Medical,MED,3,Female,1,81,2,4,Manufacturing Director,4,Married,13826,3,Y,No,22,4,3,0,31,3,3,9,8,0,0
37,0,No,Travel_Rarely,342,Sales,Sales,16,4,Marketing,O,4,Male,0,66,2,2,Sales Executive,3,Divorced,6334,4,Y,No,19,3,4,2,9,2,3,1,0,0,0
28,0,No,Travel_Rarely,1169,Human Resources,HR,8,2,Medical,MED,2,Male,0,63,2,1,Human Resources,4,Divorced,4936,1,Y,No,13,3,4,1,6,6,3,5,1,0,4
22,0,No,Travel_Rarely,1230,Research & Development,R&D,1,2,Life Sciences,LS,4,Male,0,33,2,2,Manufacturing Director,4,Married,4775,6,Y,No,22,4,1,2,4,2,1,2,2,2,2
44,0,No,Travel_Rarely,986,Research & Development,R&D,8,4,Life Sciences,LS,1,Male,0,62,4,1,Laboratory Technician,4,Married,2818,2,Y,Yes,24,4,3,1,10,2,2,3,2,0,2
42,0,No,Travel_Frequently,1271,Research & Development,R&D,2,1,Medical,MED,2,Male,0,35,3,1,Research Scientist,4,Single,2515,5,Y,Yes,14,3,4,0,8,2,3,2,1,2,2
36,0,No,Travel_Rarely,1278,Human Resources,HR,8,3,Life Sciences,LS,1,Male,0,77,2,1,Human Resources,1,Married,2342,0,Y,No,21,4,3,0,6,3,3,5,4,0,3
25,0,No,Travel_Rarely,141,Sales,Sales,3,1,Other,O,3,Male,0,98,3,2,Sales Executive,1,Married,4194,1,Y,Yes,18,3,4,0,5,3,3,5,3,0,3
35,0,No,Travel_Rarely,607,Research & Development,R&D,9,3,Life Sciences,LS,4,Female,1,66,2,3,Manufacturing Director,3,Married,10685,1,Y,Yes,20,4,2,1,17,2,3,17,14,5,15
35,1,Yes,Travel_Frequently,130,Research & Development,R&D,25,4,Life Sciences,LS,4,Female,1,96,3,1,Research Scientist,2,Divorced,2022,1,Y,Yes,19,3,1,1,10,3,2,10,2,7,8
32,0,No,Non-Travel,300,Research & Development,R&D,1,3,Life Sciences,LS,4,Male,0,61,3,1,Laboratory Technician,4,Divorced,2314,0,Y,No,12,3,2,1,4,2,3,3,0,0,2
25,0,No,Travel_Rarely,583,Sales,Sales,4,1,Marketing,O,3,Male,0,87,2,2,Sales Executive,1,Married,4256,1,Y,No,12,3,1,0,5,1,4,5,2,0,3
49,0,No,Travel_Rarely,1418,Research & Development,R&D,1,3,Technical Degree,O,3,Female,1,36,3,1,Research Scientist,1,Married,3580,2,Y,No,16,3,2,1,7,2,3,4,2,0,2
24,0,No,Non-Travel,1269,Research & Development,R&D,4,1,Life Sciences,LS,1,Male,0,46,2,1,Laboratory Technician,4,Married,3162,0,Y,No,17,3,4,0,6,2,2,5,2,3,4
32,0,No,Travel_Frequently,379,Sales,Sales,5,2,Life Sciences,LS,2,Male,0,48,3,2,Sales Executive,2,Married,6524,1,Y,No,14,3,4,1,10,3,3,10,8,5,3
38,0,No,Travel_Rarely,395,Sales,Sales,9,3,Marketing,O,2,Male,0,98,2,1,Sales Representative,2,Married,2899,0,Y,No,19,3,4,1,3,3,3,2,2,1,2
42,0,No,Travel_Rarely,1265,Research & Development,R&D,3,3,Life Sciences,LS,3,Female,1,95,4,2,Laboratory Technician,4,Married,5231,2,Y,Yes,13,3,2,1,17,1,2,5,3,1,3
31,0,No,Travel_Rarely,1222,Research & Development,R&D,11,4,Life Sciences,LS,4,Male,0,48,3,1,Research Scientist,4,Married,2356,3,Y,Yes,19,3,2,1,8,2,3,6,4,0,2
29,1,Yes,Travel_Rarely,341,Sales,Sales,1,3,Medical,MED,2,Female,1,48,2,1,Sales Representative,3,Divorced,2800,6,Y,Yes,19,3,3,3,5,3,3,3,2,0,2
53,0,No,Travel_Rarely,868,Sales,Sales,8,3,Marketing,O,1,Male,0,73,3,4,Sales Executive,4,Married,11836,5,Y,No,14,3,3,1,28,3,3,2,0,2,2
35,0,No,Travel_Rarely,672,Research & Development,R&D,25,3,Technical Degree,O,4,Male,0,78,2,3,Manufacturing Director,2,Married,10903,3,Y,No,16,3,1,0,16,2,3,13,10,4,8
37,0,No,Travel_Frequently,1231,Sales,Sales,21,2,Medical,MED,3,Female,1,54,3,1,Sales Representative,4,Married,2973,5,Y,No,15,3,2,1,10,3,3,5,4,0,0
53,0,No,Travel_Rarely,102,Research & Development,R&D,23,4,Life Sciences,LS,4,Female,1,72,3,4,Research Director,4,Single,14275,6,Y,No,18,3,3,0,33,0,3,12,9,3,8
43,0,No,Travel_Frequently,422,Research & Development,R&D,1,3,Life Sciences,LS,4,Female,1,33,3,2,Healthcare Representative,4,Married,5562,4,Y,No,13,3,2,1,12,2,2,5,2,2,2
47,0,No,Travel_Rarely,249,Sales,Sales,2,2,Marketing,O,3,Female,1,35,3,2,Sales Executive,4,Married,4537,0,Y,Yes,22,4,1,1,8,2,3,7,6,7,7
37,0,No,Non-Travel,1252,Sales,Sales,19,2,Medical,MED,1,Male,0,32,3,3,Sales Executive,2,Single,7642,1,Y,Yes,13,3,4,0,10,2,3,10,0,0,9
50,0,No,Non-Travel,881,Research & Development,R&D,2,4,Life Sciences,LS,1,Male,0,98,3,4,Manager,1,Divorced,17924,1,Y,No,11,3,4,1,31,3,3,31,6,14,7
39,0,No,Travel_Rarely,1383,Human Resources,HR,2,3,Life Sciences,LS,4,Female,1,42,2,2,Human Resources,4,Married,5204,8,Y,No,11,3,3,2,13,2,3,5,4,0,4
33,0,No,Travel_Rarely,1075,Human Resources,HR,3,2,Human Resources,O,4,Male,0,57,3,1,Human Resources,2,Divorced,2277,3,Y,Yes,11,3,3,1,7,4,4,4,3,0,3
32,1,Yes,Travel_Rarely,374,Research & Development,R&D,25,4,Life Sciences,LS,1,Male,0,87,3,1,Laboratory Technician,4,Single,2795,1,Y,Yes,24,4,3,0,1,2,1,1,0,0,1
29,0,No,Travel_Rarely,1086,Research & Development,R&D,7,1,Medical,MED,1,Female,1,62,2,1,Laboratory Technician,4,Divorced,2532,6,Y,No,14,3,3,3,8,5,3,4,3,0,3
